"1","2","3","4","5","6","which"
-1.53749093663421,2.76468607808772,1.95649851692864,-1.10495830213686,1.18574633547636,1.80664000004439,1
-0.658992590699684,0.164019592773366,0.364219576240402,-1.5736737180193,1.47651836746086,0.997483501730373,1
1.78719068349892,-1.42598564313992,-0.0869119712853431,2.91780086362922,4.82833848703149,1.58586726505627,0
-0.997094987075397,3.27603267607038,2.10321512902658,0.210966948948955,0.850294687215766,2.36788467679524,1
-0.900685228805221,2.18208981411236,1.26614632342906,-1.5027874147002,4.24899231003631,0.666484122875327,1
-0.0374881585561238,2.00636132771732,1.42954298181824,-1.70503978710094,1.07823684537835,0.0356922861918315,1
3.08092438308072,-0.550550519114731,2.22898172903272,1.09451430380419,4.48675877484361,1.89503251593587,0
2.34940021270054,-0.124088404816798,-0.924379322625413,2.42777725294576,2.9781632915646,0.354192432109857,0
3.37916281696746,-2.23935372293898,-0.57452535626958,1.06930773200213,5.24138316030381,1.80065545254513,0
-1.43471381074609,0.858282419080183,0.634951499975142,-2.243087251412,2.04514924166547,-0.212020067244414,1
2.98858262632839,-1.4028824728111,0.0311411127633146,1.65284404714989,3.61865277529652,1.94067321478051,0
1.66729009203969,-0.284108962681448,-0.27196514294542,2.19995857421074,3.65680263647944,4.17026188324695,0
3.88989007213779,-1.59826888342555,-1.45423453667693,1.76942288787259,3.68134392223711,2.05044156647933,0
-2.67827414028229,3.21944226969207,0.648879910693377,-1.92777551027721,2.0909111305507,0.11295631501933,1
-1.44813782472172,1.27868416800677,1.51483638007843,-2.49175502674015,3.15037989257887,0.864698103485368,1
2.26879656245725,-2.14203634491908,-0.406569363293837,2.68434441269967,5.24451772095097,2.94567702967961,0
-2.06120918645268,-0.0201736894192752,0.211883044846918,-2.51684760998008,1.23758990217529,-0.249056051544059,1
2.52060002530425,0.247851657527632,0.216490485763283,1.22963403223257,4.3729032595568,1.36405852166143,0
1.64446417157879,-2.30366649852472,0.257288761568429,2.16947980019701,2.10028089287952,2.75484675361507,0
-3.26176226175845,1.23251554871408,2.14603669713281,-2.69994949680034,3.58193119283393,2.13111981500948,1
-1.37521011206025,1.65707780651967,-0.0276807647741201,-1.2471827955848,2.57123548265432,1.58170731539073,1
3.17065663161113,-0.602730316424597,-2.08882825188048,1.30752930002599,4.74435631369929,1.69922570323231,0
2.19415398127313,-1.78213179498468,-0.664436636155254,3.86590548465472,4.78292636505461,2.30763401845969,0
-2.67537620598984,1.9920990478842,-0.198855676348638,-1.23524635136766,2.31031540776915,2.02156572728829,1
3.20657035033007,-0.657879430913439,-0.291426346558486,1.81668345854761,4.13848974366938,0.505864372254985,0
1.05174434644955,-1.94813275431437,0.373883785250637,2.1558636676666,5.20121753277701,2.90352121080114,0
-0.744386840103576,2.97473740666704,0.939033374220275,-1.16711325441532,3.64787884013961,-0.128151899793112,1
-1.33077455381307,1.97953410230152,-1.53977033482846,-4.09970263156684,2.84032401929093,-0.737015320470033,1
-0.744215484353308,3.08365439967695,2.20937000142925,0.247681081738757,2.77932658844355,1.0673205474179,1
2.96027009189066,-2.46205350732381,0.971606576849029,1.91311807932153,3.01129844367689,0.734670146882908,0
3.35707172799515,-2.06155261070139,-1.28048191179497,3.58665140290685,4.37113297357246,1.97382733988474,0
2.74128652386849,-0.235742993131898,0.147121759656501,3.1076718381582,3.16323689362199,3.02190663151429,0
-0.203588695804587,4.14879692186672,-0.32743271766081,0.377552808023119,1.56302629915022,2.78882820739914,1
-3.28456093669261,1.38730970024586,1.97021821149232,-2.55200701139815,0.880032075649832,0.183654488684003,1
3.6519879112376,0.126856379571993,-0.174315907166791,3.32423402080767,4.62948510094371,2.29482287947798,0
1.73776030908478,0.928194783932245,-0.334142971245536,2.54750006759601,5.65927491951117,2.06048077678429,0
-1.04347067376994,0.766195884340098,0.115093543851185,-1.10521563750208,2.9476003322115,-1.75985515957239,1
3.38246968603559,-2.19351508242126,1.83383752634755,1.37794351279675,3.97168258998839,2.55843384604119,0
0.790529715431831,-1.57537942591851,-2.00422628448735,3.01361258389426,5.57145761219945,2.89744876479166,0
2.91060359706906,0.113472912260288,3.45640972464156,2.38370587267125,3.75652312078105,1.01199722327122,0
2.94459333731352,-1.32335423169194,0.123463255256113,1.83673655215207,4.15154213675704,1.18729809782373,0
-0.453240663719819,1.78834821494711,1.12716030907453,-1.44879897600145,2.13360054490379,1.18384045869984,1
-3.53078181508631,3.34242887512279,1.87997748000085,-2.68664578953104,2.00054043421288,1.16038026844,1
2.0026297472586,-2.67102186794589,-0.244506802262442,2.34256919756768,5.27538704333706,2.12839625500671,0
-2.31683811309809,2.21014848794454,1.33674484594747,-0.797973794590178,3.09883140394728,2.00399394308695,1
2.86506280086105,-1.01373550814473,-0.0940025476575643,1.87573756269315,5.73318917634364,2.04266004987366,0
-0.642519528274775,3.59967659175535,1.93625632864925,0.0614753796374403,2.09447681040863,-1.19048757926107,1
1.75605124502514,-1.42129823317282,-0.151924312455975,2.19465376143774,4.74665873062036,2.64743653957925,0
-1.50154507193439,1.92549018970297,2.20702582597834,-2.05827365858965,3.19683252573738,0.354539382910906,1
0.978256455849191,-1.3595822051747,0.535341619071253,4.19915902328248,3.74834862880509,1.94336099554833,0
-2.36170972738019,2.79057057841616,-0.124806236554959,-2.55519573672321,0.671968472917425,2.26010980509454,1
-1.48592560793529,3.48579821816475,1.32804172861009,-1.25457576592843,1.15152452526879,1.01141139957463,1
3.04003553031592,-0.575658662663138,0.245963611043034,2.40161667698561,4.68216826455109,0.111235072519269,0
1.06523188087772,-1.79728796531486,0.606166339486838,1.74748355500698,2.8288901198926,2.08551368577417,0
-0.462396729954043,0.495169209289942,0.642073729612622,-2.20378456048296,2.2040886919161,1.64232578039005,1
-2.26264114304178,2.28678936571737,0.949436964254578,-1.71043393201077,2.42161538955056,0.636131305510277,1
-1.04607357549312,2.48406986933589,0.419855020433512,-1.31089937368254,2.82951932694971,-0.382489106827586,1
3.59194364794997,-2.7501190785543,0.159757809186016,3.6227451625907,3.03282882891999,1.96775523603162,0
3.63585699169047,-1.57658269005701,-1.07374721968541,2.94003838314937,4.23086938400264,2.8071321633103,0
2.03427129560433,-1.79947246168092,1.02305751558715,3.07140126904146,1.60173791263927,2.19432645016657,0
-1.4712565539583,3.41480019873243,1.14487510892504,-0.458954543040262,2.20068321143106,-0.0317832306193545,1
1.05096148379807,-0.76221053781322,-1.15253596324885,3.36459921106402,4.95280443627119,3.12821653156066,0
1.82077697337311,-0.518377509413631,2.1612275328289,2.59601245729349,3.2360550205745,3.72653098036597,0
2.5745920366072,0.110912810613679,0.856596783291825,1.04089943125224,3.85051401226276,2.25912405127027,0
-0.788850114980259,3.26366178927205,1.66631224880468,-1.3703599059542,1.55671068845729,0.229312443985454,1
2.84896981867042,-3.31976120389389,-0.34501052157558,2.46486296493304,4.37926344607032,1.08719011217064,0
1.77433620137273,-0.967950843883062,0.565370966665167,2.49329464154381,3.81636228049519,3.42160333194142,0
-1.06255195745582,1.55486407778874,0.970405432644601,-0.649365832597077,4.10540835382816,2.0430867722173,1
-1.26910419460132,2.58855053075332,-0.0448804646698302,-1.2784655712666,1.40554731682784,2.0576240489375,1
