6.0291238956934,1.65464616645779,2
5.85032731142404,-4.12159909811827,1
8.51750497611959,0.227092483285294,2
7.98509089905675,2.24811618325487,2
7.78795354212862,1.84520789207698,2
7.10366244342777,-3.37048595554491,1
7.83323084057148,2.63270306356737,2
5.33789101888555,-4.38387043333615,1
6.81797432391481,1.1230681854966,2
5.67359171521108,-3.96219523983217,1
4.05006148361724,-2.83195092619825,1
4.8247045728121,-3.48230758741724,1
6.73343158613709,2.599870928956,2
7.41433519792204,-3.57564201252802,1
8.34567700327854,3.22163590459057,2
7.50841521448315,2.57339988017727,2
6.46752514114999,-4.4738914074548,1
6.28518696516985,1.28951917942721,2
6.51962196639388,2.47710224255323,2
4.80105883053848,-3.55451803445946,1
6.99351188921011,-3.74137119303986,1
6.66416907634314,-4.27964224965431,1
5.83361810381976,-3.90637500400801,1
8.59246547277519,1.21529070672008,2
5.57981909396188,-3.27502116991307,1
8.3492891303573,3.31825795312682,2
7.60537599740837,1.96631658850135,2
6.88602304062783,2.80095487471922,2
4.90393470639203,2.33780951239344,2
7.40505227014632,4.26894803033573,2
6.8523748699211,2.18361781621679,2
6.79199340707117,4.38531347725196,2
7.48522706598876,2.95290557840463,2
6.27112768522343,3.83516840433931,2
5.74460156260533,-3.94466572450645,1
5.48267364223448,2.61123300287234,2
5.29362400537037,-4.03944894365842,1
7.35800834266994,3.25507185727332,2
6.81594990397218,-4.73496057618155,1
7.51434557061197,1.94164001481603,2
7.27910694647279,2.78097137443235,2
8.11921452107496,3.69049556728756,2
6.45773187333765,-3.69503006345172,1
6.96589987537295,-3.95170547836107,1
6.05953838507261,2.9304664075614,2
4.70413292549453,-3.82447330853143,1
8.9707793095053,2.16178756086865,2
7.75966095822512,3.86969260324664,2
5.20623697700974,-3.07654509685495,1
4.78395063128778,-4.53389840666216,1
6.31773078502257,-4.93687562971051,1
6.39604671254609,-5.384990448316,1
6.50081866946451,3.92746417830526,2
5.27443902838929,3.54633520617063,2
5.14707460694341,-3.49988372719957,1
8.17694965500058,3.53248460032454,2
6.14440811135805,-4.53608430410884,1
6.93710769422076,2.02421231765495,2
8.24384578471187,1.92875785898289,2
7.92716811445014,2.01109095419514,2
8.34196449614974,2.31071060244826,2
6.32990847395819,-3.60365680935502,1
6.23204721141471,2.85846870585919,2
4.89218151001494,-4.1757270669121,1
4.99980067428941,1.59160561968815,2
6.2378272791422,2.6679906609817,2
5.81595770175813,-3.18350883582178,1
5.47230900014546,-4.1530637015178,1
5.57980904192538,-1.92194431319893,1
6.08531382735498,-3.84378893064951,1
5.30051161812492,-3.5165292078886,1
6.93584109449447,1.71962820444589,2
7.288452227573,2.22122088539793,2
5.82563047557158,-4.54427990364979,1
5.84810139077335,-3.16382972026011,1
7.05712926867448,1.86200555947776,2
5.63034457415819,-3.35325093361625,1
7.54096345932768,-3.08885144092378,1
6.4754328546836,-1.87489594715479,1
7.36175175583486,2.76498678462979,2
5.87749647411462,1.4500355622192,2
5.64442084609776,-3.06198165607007,1
8.10885624438946,3.60874136184924,2
7.58572392667934,1.69962153075716,2
7.88683795480674,2.106441243996,2
4.33345964336974,-3.17475501425788,1
7.60261566617245,1.64957950572902,2
5.15320602781374,-2.86623212596662,1
6.47116178009205,-4.88951913144047,1
7.35728454621669,1.94781461704865,2
5.98079917734548,2.44421368089925,2
4.72005317846721,-3.78968112016816,1
5.97537142132289,-3.72037229865065,1
5.67123235031099,3.48779607152287,2
7.74738759603377,3.08072278183151,2
6.65246656039688,-4.07836610554765,1
